directory_name,model,lr,benchmark,task,seed,accuracy,mcc,f1,precision,recall,runtime,epoch
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GB/gb_NTv2_1e-4_human_enhancers_cohn_seed29/results/NTv2__1e-4_human_enhancers_cohn_seed29,NTv2,1e-4,GB,human_enhancers_cohn,29,0.6822598056854984,0.3660605011796193,0.6820911948768873,0.683343573813066,0.6827174628172386,8.4451,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GB/gb_NTv2_1e-4_human_enhancers_cohn_seed11/results/NTv2__1e-4_human_enhancers_cohn_seed11,NTv2,1e-4,GB,human_enhancers_cohn,11,0.6876574307304786,0.375092325241086,0.6874174540282434,0.6876884659365654,0.6874039671973186,8.2703,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GB/gb_NTv2_1e-4_human_ocr_ensembl_seed2/results/NTv2__1e-4_human_ocr_ensembl_seed2,NTv2,1e-4,GB,human_ocr_ensembl,2,0.6924925612268253,0.38527898102770647,0.6924790122447781,0.6926784303870204,0.6926005585103461,282.7383,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GB/gb_NTv2_1e-4_human_ensembl_regulatory_seed77/results/NTv2__1e-4_human_ensembl_regulatory_seed77,NTv2,1e-4,GB,human_ensembl_regulatory,77,0.937625406490002,0.8568479994217514,0.9276980384793632,0.9374503592744983,0.9195838902331073,125.8937,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GB/gb_NTv2_1e-4_dummy_mouse_enhancers_seed11/results/NTv2__1e-4_dummy_mouse_enhancers_seed11,NTv2,1e-4,GB,dummy_mouse_enhancers,11,0.6528925619834711,0.29767827529021557,0.6488391376451078,0.6488391376451078,0.6488391376451078,0.4818,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H2AFZ_seed17/results/NTv2-500m-ms_1e-4_H2AFZ_seed17,NTv2,1e-4,NTv2,H2AFZ,17,0.749,0.5059269970995321,0.7472869141494829,0.7566382935702847,0.749341322794498,25.3734,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_donors_seed89/results/NTv2-500m-ms_1e-4_splice_sites_donors_seed89,NTv2,1e-4,NTv2,splice_sites_donors,89,0.9883333333333333,0.9766669086836454,0.9883307077425754,0.9883578771881079,0.9883090327169275,15.4415,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed17/results/NTv2-500m-ms_1e-4_promoter_all_seed17,NTv2,1e-4,NTv2,promoter_all,17,0.8939393939393939,0.7880396122911343,0.8939285714285714,0.8941002347657446,0.893939393939394,5.573,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9me3_seed17/results/NTv2-500m-ms_1e-4_H3K9me3_seed17,NTv2,1e-4,NTv2,H3K9me3,17,0.7482352941176471,0.4964760855787877,0.7482339002568872,0.7482407914915763,0.7482352941176471,7.2841,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_acceptors_seed89/results/NTv2-500m-ms_1e-4_splice_sites_acceptors_seed89,NTv2,1e-4,NTv2,splice_sites_acceptors,89,0.987,0.9740371857048371,0.9869938943559616,0.9871241771926704,0.9869130313976104,15.4227,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_promoter_tata_seed99/results/NTv2-500m-ms_1e-4_promoter_tata_seed99,NTv2,1e-4,NTv2,promoter_tata,99,0.9245283018867925,0.8492077756084468,0.9245215843346685,0.9246794871794872,0.9245283018867925,1.0419,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27ac_seed89/results/NTv2-500m-ms_1e-4_H3K27ac_seed89,NTv2,1e-4,NTv2,H3K27ac,89,0.745049504950495,0.49344961136756715,0.7441839377242931,0.7484115597458496,0.745049504950495,13.3584,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed32/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed32,NTv2,1e-4,NTv2,promoter_no_tata,32,0.9001457725947521,0.8011099330231772,0.9000947686936962,0.9009645788750839,0.9001457725947521,4.7076,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K36me3_seed89/results/NTv2-500m-ms_1e-4_H3K36me3_seed89,NTv2,1e-4,NTv2,H3K36me3,89,0.8263333333333334,0.6590258741919675,0.8253684162189056,0.8330134535621276,0.8260492167874686,25.0468,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_acceptors_seed42/results/NTv2-500m-ms_1e-4_splice_sites_acceptors_seed42,NTv2,1e-4,NTv2,splice_sites_acceptors,42,0.9863333333333333,0.9728086550108473,0.9863243241019557,0.9866292646807542,0.9861794943039733,15.8014,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9me3_seed42/results/NTv2-500m-ms_1e-4_H3K9me3_seed42,NTv2,1e-4,NTv2,H3K9me3,42,0.74,0.48058704057147067,0.7398412041121294,0.7405873995471296,0.74,7.3747,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9ac_seed17/results/NTv2-500m-ms_1e-4_H3K9ac_seed17,NTv2,1e-4,NTv2,H3K9ac,17,0.7739043824701195,0.5500231014554019,0.7734492654506849,0.7761231943483253,0.7739043824701195,8.5242,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed42/results/NTv2-500m-ms_1e-4_promoter_all_seed42,NTv2,1e-4,NTv2,promoter_all,42,0.8857323232323232,0.7717359799117163,0.8857122356359983,0.8860037043950206,0.8857323232323233,5.3638,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me1_seed42/results/NTv2-500m-ms_1e-4_H3K4me1_seed42,NTv2,1e-4,NTv2,H3K4me1,42,0.7526666666666667,0.510415241264797,0.7512550112169911,0.7580220238519798,0.7524239158212869,25.8742,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_tata_seed89/results/NTv2-500m-ms_1e-4_promoter_tata_seed89,NTv2,1e-4,NTv2,promoter_tata,89,0.9481132075471698,0.8972251299009659,0.9480843295710056,0.949112478815449,0.9481132075471699,0.773,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_types_seed42/results/NTv2-500m-ms_1e-4_enhancers_types_seed42,NTv2,1e-4,NTv2,enhancers_types,42,0.77,0.5727537999458244,0.6044154258730408,0.7059009331584841,0.5855642192540588,12.5464,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_tata_seed42/results/NTv2-500m-ms_1e-4_promoter_tata_seed42,NTv2,1e-4,NTv2,promoter_tata,42,0.9433962264150944,0.8869503434132667,0.9433911882510013,0.9435541310541311,0.9433962264150944,0.7404,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me2_seed17/results/NTv2-500m-ms_1e-4_H3K4me2_seed17,NTv2,1e-4,NTv2,H3K4me2,17,0.7782974742750234,0.5665996037435902,0.776340287139123,0.7883920450578139,0.7782974742750234,18.4578,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_splice_sites_donors_seed99/results/NTv2-500m-ms_1e-4_splice_sites_donors_seed99,NTv2,1e-4,NTv2,splice_sites_donors,99,0.986,0.9720463727531435,0.9859951200773958,0.9861200051229508,0.9859263869132291,15.4871,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27ac_seed17/results/NTv2-500m-ms_1e-4_H3K27ac_seed17,NTv2,1e-4,NTv2,H3K27ac,17,0.754950495049505,0.5106587047722083,0.7547686930929827,0.7557087727060443,0.754950495049505,13.6605,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9ac_seed42/results/NTv2-500m-ms_1e-4_H3K9ac_seed42,NTv2,1e-4,NTv2,H3K9ac,42,0.7758964143426295,0.5518202009634491,0.7758908561683586,0.7759237872997353,0.7758964143426295,8.6863,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_seed17/results/NTv2-500m-ms_1e-4_enhancers_seed17,NTv2,1e-4,NTv2,enhancers,17,0.796,0.5978849170718523,0.7957995205070223,0.8001245673437157,0.7977650057322945,11.9433,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_seed42/results/NTv2-500m-ms_1e-4_enhancers_seed42,NTv2,1e-4,NTv2,enhancers,42,0.7963333333333333,0.5999820826592311,0.7960230844447739,0.8016521044449563,0.7983391249453352,12.446,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_splice_sites_acceptors_seed99/results/NTv2-500m-ms_1e-4_splice_sites_acceptors_seed99,NTv2,1e-4,NTv2,splice_sites_acceptors,99,0.9846666666666667,0.9693305267508879,0.9846613219895288,0.9847014658260707,0.9846290636287858,15.4558,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H4K20me1_seed42/results/NTv2-500m-ms_1e-4_H4K20me1_seed42,NTv2,1e-4,NTv2,H4K20me1,42,0.8365638766519824,0.6862627337254787,0.8349999480805375,0.849827010837642,0.8365638766519824,19.6233,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_types_seed89/results/NTv2-500m-ms_1e-4_enhancers_types_seed89,NTv2,1e-4,NTv2,enhancers_types,89,0.771,0.5667419383243251,0.6166426022790047,0.6985473067562621,0.594037809278451,11.7396,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_all_seed88/results/NTv2-500m-ms_1e-4_splice_sites_all_seed88,NTv2,1e-4,NTv2,splice_sites_all,88,0.9773333333333334,0.9660110886238747,0.9774561117202358,0.9776773468820453,0.9773027604424639,16.0707,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27ac_seed42/results/NTv2-500m-ms_1e-4_H3K27ac_seed42,NTv2,1e-4,NTv2,H3K27ac,42,0.7524752475247525,0.5069672674608094,0.7519829089212484,0.75449604743083,0.7524752475247525,13.967,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed89/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed89,NTv2,1e-4,NTv2,promoter_no_tata,89,0.8957725947521866,0.793409530936401,0.8956501389498319,0.8976391317436223,0.8957725947521866,4.5113,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_all_seed69/results/NTv2-500m-ms_1e-4_splice_sites_all_seed69,NTv2,1e-4,NTv2,splice_sites_all,69,0.9783333333333334,0.9675769028869615,0.9785385106558421,0.9789889949542953,0.9782848837464796,15.8861,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me2_seed42/results/NTv2-500m-ms_1e-4_H3K4me2_seed42,NTv2,1e-4,NTv2,H3K4me2,42,0.7712815715622077,0.5547681953969176,0.7687659453057352,0.7836239012215562,0.7712815715622077,18.5161,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27me3_seed17/results/NTv2-500m-ms_1e-4_H3K27me3_seed17,NTv2,1e-4,NTv2,H3K27me3,17,0.805,0.6226564516134184,0.8032491579792669,0.8173115102266957,0.8054577633024008,25.3698,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me2_seed89/results/NTv2-500m-ms_1e-4_H3K4me2_seed89,NTv2,1e-4,NTv2,H3K4me2,89,0.7820392890551918,0.5653623854933651,0.7817918201609335,0.783324557370622,0.7820392890551917,17.6728,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K36me3_seed17/results/NTv2-500m-ms_1e-4_H3K36me3_seed17,NTv2,1e-4,NTv2,H3K36me3,17,0.831,0.6659882011232618,0.8303961915972184,0.8352284679183684,0.830774625727345,25.3577,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed89/results/NTv2-500m-ms_1e-4_promoter_all_seed89,NTv2,1e-4,NTv2,promoter_all,89,0.8970959595959596,0.7942229409659693,0.8970939499172381,0.8971269819758775,0.8970959595959596,6.0676,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9me3_seed89/results/NTv2-500m-ms_1e-4_H3K9me3_seed89,NTv2,1e-4,NTv2,H3K9me3,89,0.76,0.5213003632418589,0.75970066518847,0.7613019891500905,0.76,7.0724,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27me3_seed42/results/NTv2-500m-ms_1e-4_H3K27me3_seed42,NTv2,1e-4,NTv2,H3K27me3,42,0.7926666666666666,0.6097151478819819,0.7888757190784391,0.8168605558407063,0.7933092765131329,25.9833,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed42/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed42,NTv2,1e-4,NTv2,promoter_no_tata,42,0.892128279883382,0.7846601684033907,0.8921005366916415,0.8925319923762849,0.892128279883382,4.5741,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me3_seed42/results/NTv2-500m-ms_1e-4_H3K4me3_seed42,NTv2,1e-4,NTv2,H3K4me3,42,0.8286082474226805,0.6573933734582508,0.8285851900447603,0.8287851498375016,0.8286082474226804,6.7096,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H4K20me1_seed89/results/NTv2-500m-ms_1e-4_H4K20me1_seed89,NTv2,1e-4,NTv2,H4K20me1,89,0.83215859030837,0.673723638020676,0.8309869558989436,0.8416316434917572,0.8321585903083701,18.732,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me1_seed17/results/NTv2-500m-ms_1e-4_H3K4me1_seed17,NTv2,1e-4,NTv2,H3K4me1,17,0.757,0.5211969434061381,0.7551179727843915,0.7645394689837486,0.756716185735397,25.4406,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K36me3_seed42/results/NTv2-500m-ms_1e-4_H3K36me3_seed42,NTv2,1e-4,NTv2,H3K36me3,42,0.828,0.6602966191164793,0.8273362806628681,0.8325487012987013,0.8277652442439078,26.4312,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H2AFZ_seed89/results/NTv2-500m-ms_1e-4_H2AFZ_seed89,NTv2,1e-4,NTv2,H2AFZ,89,0.7703333333333333,0.5452318229873347,0.7695310709914547,0.774665453949924,0.7705816626399355,24.7463,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_all_seed17/results/NTv2-500m-ms_1e-4_splice_sites_all_seed17,NTv2,1e-4,NTv2,splice_sites_all,17,0.9786666666666667,0.9679885342277325,0.9787619031430665,0.9787443961681707,0.978791460506816,15.9098,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me1_seed89/results/NTv2-500m-ms_1e-4_H3K4me1_seed89,NTv2,1e-4,NTv2,H3K4me1,89,0.745,0.5084538449805509,0.7400250912602553,0.764289831404006,0.7445471616351294,24.7486,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me3_seed17/results/NTv2-500m-ms_1e-4_H3K4me3_seed17,NTv2,1e-4,NTv2,H3K4me3,17,0.8208762886597938,0.6419252940827624,0.8208521910994112,0.8210490286648545,0.8208762886597938,6.5945,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K9ac_seed89/results/NTv2-500m-ms_1e-4_H3K9ac_seed89,NTv2,1e-4,NTv2,H3K9ac,89,0.7828685258964143,0.565741541751613,0.7828676642738379,0.7828730158730159,0.7828685258964143,8.2881,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K27me3_seed89/results/NTv2-500m-ms_1e-4_H3K27me3_seed89,NTv2,1e-4,NTv2,H3K27me3,89,0.8046666666666666,0.6259966843140785,0.8023325212250796,0.8210050810827488,0.8051913130552621,24.8933,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_types_seed17/results/NTv2-500m-ms_1e-4_enhancers_types_seed17,NTv2,1e-4,NTv2,enhancers_types,17,0.772,0.5758683517080041,0.6234978223417635,0.7017322130633774,0.601745350408452,12.029,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H3K4me3_seed89/results/NTv2-500m-ms_1e-4_H3K4me3_seed89,NTv2,1e-4,NTv2,H3K4me3,89,0.8170103092783505,0.6340290417851714,0.8170090937473014,0.817018732562774,0.8170103092783505,6.4134,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H2AFZ_seed42/results/NTv2-500m-ms_1e-4_H2AFZ_seed42,NTv2,1e-4,NTv2,H2AFZ,42,0.7623333333333333,0.5277544160858739,0.7617768175097936,0.7652223712384928,0.7625388672885434,25.8723,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_donors_seed32/results/NTv2-500m-ms_1e-4_splice_sites_donors_seed32,NTv2,1e-4,NTv2,splice_sites_donors,32,0.985,0.9700471744905728,0.9849989582609904,0.9849831664796276,0.9850640113798008,15.4009,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_H4K20me1_seed17/results/NTv2-500m-ms_1e-4_H4K20me1_seed17,NTv2,1e-4,NTv2,H4K20me1,17,0.8220264317180617,0.6633839048640944,0.8194339107006299,0.8416475806697352,0.8220264317180617,19.2585,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed17/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed17,NTv2,1e-4,NTv2,promoter_no_tata,17,0.8965014577259475,0.7942223671884288,0.8964220017650749,0.8977218470772799,0.8965014577259476,4.511,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_splice_sites_acceptors_seed32/results/NTv2-500m-ms_1e-4_splice_sites_acceptors_seed32,NTv2,1e-4,NTv2,splice_sites_acceptors,32,0.9833333333333333,0.966683917158244,0.9833262117731174,0.9834219131551598,0.9832620172270075,15.4071,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_enhancers_seed89/results/NTv2-500m-ms_1e-4_enhancers_seed89,NTv2,1e-4,NTv2,enhancers,89,0.7996666666666666,0.6003748177090472,0.7996602335341658,0.8001000400160064,0.8002748031289386,11.6648,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_promoter_no_tata_seed99/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed99,NTv2,1e-4,NTv2,promoter_no_tata,99,0.8943148688046647,0.7897793387426135,0.8942379513188359,0.8954653078360794,0.8943148688046647,6.3849,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_tata_seed32/results/NTv2-500m-ms_1e-4_promoter_tata_seed32,NTv2,1e-4,NTv2,promoter_tata,32,0.9528301886792453,0.9063058944592333,0.9528133903133904,0.953475935828877,0.9528301886792453,0.8471,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_all_seed18/results/GPT_3e-5_prom_core_all_seed18,GPT,3e-5,GUE,prom_core_all,18,0.8131756756756757,0.6263663442809319,0.8131756543525903,0.8131838155566969,0.8131825287255567,5.4507,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_3_seed17/results/GPT_3e-5_mouse_3_seed17,GPT,3e-5,GUE,mouse_3,17,0.7740585774058577,0.5541550971878824,0.7726215644820296,0.7804563065002152,0.7737394957983192,0.227,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_prom_core_all_seed55/results/GPT_prom_core_all_seed55,GPT,,GUE,,55,0.7275337837837837,0.4557913987153463,0.727243885462975,0.7283412824589295,0.727450985763227,6.0268,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_tf_2_seed17/results/GPT_3e-5_tf_2_seed17,GPT,3e-5,GUE,tf_2,17,0.75,0.5130367016435959,0.7468241622917882,0.76320665723334,0.75,0.93,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_tata_seed18/results/GPT_3e-5_prom_core_tata_seed18,GPT,3e-5,GUE,prom_core_tata,18,0.8270799347471451,0.6642184492014281,0.8260573937252382,0.8365157609408473,0.8277603900528019,0.4646,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_tf_2_seed199/results/GPT_3e-5_tf_2_seed199,GPT,3e-5,GUE,tf_2,199,0.777,0.5571388479790659,0.7763718284661615,0.7801477400067154,0.7769999999999999,0.8947,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_300_all_seed18/results/GPT_3e-5_prom_300_all_seed18,GPT,3e-5,GUE,prom_300_all,18,0.902195945945946,0.8046323655039358,0.9021935989093511,0.9023621337978507,0.9022702369538419,10.7663,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_tf_0_seed8475/results/GPT_3e-5_tf_0_seed8475,GPT,3e-5,GUE,tf_0,8475,0.812,0.6402698036512078,0.8096117700434248,0.8284819082272084,0.812,0.9409,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_covid_seed79/results/GPT_3e-5_covid_seed79,GPT,3e-5,GUE,covid,79,0.6121291448516579,0.5622863511215723,0.6170983421721732,0.6238641540814349,0.6138969944855691,56.8964,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_1_seed8475/results/GPT_3e-5_mouse_1_seed8475,GPT,3e-5,GUE,mouse_1,8475,0.8791697553743514,0.7583493206750903,0.879169075460082,0.8791791943436154,0.87917012638569,6.287,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_notata_seed19/results/GPT_3e-5_prom_core_notata_seed19,GPT,3e-5,GUE,prom_core_notata,19,0.8202374222724703,0.6414841899872409,0.8200676814861779,0.8213079026762992,0.8201772836709165,4.0821,4.0
