model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,precision,recall,eval_loss,runtime,samples_per_second,steps_per_second,sequence_length,epoch,lr
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,10,0.6890782828282829,0.6839123684601577,0.3693677319091132,0.686283643701737,0.6830978268737965,0.5917598605155945,13.4246,235.984,14.749,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,10,0.6663408276311502,0.6486312673020246,0.3014708067577449,0.6547014893062341,0.6468709960950312,0.6124547719955444,13.0217,235.683,14.745,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,10,0.6350543478260869,0.6350424632063942,0.2737352909432114,0.6367838060592281,0.6369515362719895,0.6441766023635864,15.7131,234.2,14.637,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,10,0.7957697642163661,0.7944279717449738,0.5896727151514118,0.7959196718976571,0.7937570090932429,0.4590171873569488,12.4996,230.727,14.48,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,10,0.7535084562792371,0.7517784873863234,0.5042429713373204,0.7512226839459493,0.7530235030426176,0.5117986798286438,11.7952,235.604,14.752,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,10,0.8891170431211499,0.8874653383999178,0.7750161709657443,0.88816090289738,0.8868563659908328,0.290527194738388,6.226,234.662,14.777,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,10,0.6744868035190615,0.6706931808058085,0.3438935180644649,0.6735560123583093,0.670352427092239,0.5999939441680908,14.4984,235.198,14.76,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,10,0.9427364864864864,0.9427156151756008,0.886692324909252,0.9437842516924064,0.9429085056841529,0.1532049179077148,16.8179,352.006,22.0,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,10,0.9585453175051818,0.9585440796085474,0.9171415292461482,0.9585443218650822,0.9585972089059338,0.128121942281723,15.1152,351.104,21.965,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,10,0.8988580750407831,0.8988362683929217,0.7979788885318033,0.8988365161482617,0.8991424310216256,0.2741128802299499,1.7756,345.239,21.965,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,10,0.819,0.818134136624469,0.6441632061214628,0.8251929750162087,0.819,0.3902068436145782,1.1042,905.638,14.49,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,10,0.845,0.8441231929604023,0.6978959976453596,0.8529411764705883,0.845,0.3446753621101379,1.1062,903.997,14.464,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,10,0.76,0.7598616803278688,0.520600077132606,0.7606004233754571,0.76,0.5030807852745056,1.1051,904.903,14.478,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,10,0.73,0.7290886542328392,0.4631264679351252,0.7331370927196355,0.73,0.5395772457122803,1.1064,903.821,14.461,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,10,0.825,0.8248905565978737,0.6508140266182865,0.8258145363408521,0.825,0.3923534750938415,1.1073,903.099,14.45,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,10,0.8288851351351352,0.828755312953966,0.6590294519907661,0.8300647625687401,0.8289656060307233,0.3883256316184997,14.6267,404.739,25.296,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,10,0.8597063621533442,0.8593466521525688,0.7218054234100569,0.8624610759153871,0.859351047521717,0.3390427827835083,1.515,404.625,25.743,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,10,0.8356887130205389,0.8354383494420619,0.6737086726463792,0.8379390031827185,0.8357731508676569,0.3770598471164703,12.7952,414.764,25.947,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,10,0.662962962962963,0.6628473413379073,0.3261496993308845,0.6631868131868132,0.662962962962963,0.6109290719032288,0.9142,886.02,14.22,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,10,0.8766493699036323,0.8763105897023293,0.7574320187121055,0.8808018134139295,0.876641630082446,0.2721496820449829,7.3909,912.605,14.342,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,10,0.7865853658536586,0.7815081268318679,0.6018226674333257,0.8159534349893425,0.7865853658536586,0.4147928655147552,0.415,790.45,14.459,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,10,0.6317991631799164,0.6317411402157165,0.2638363691121381,0.6319736473226801,0.6318627450980392,0.6910958886146545,0.2785,858.041,14.361,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,10,0.6813595326606479,0.6809556082683835,0.3635896919257657,0.68225,0.6813408286346683,0.6051408648490906,2.1063,893.994,14.243,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,10,0.4765488656195462,0.4836271437785044,0.4114270224027824,0.5142905553218653,0.4784459737753825,1.4267460107803345,108.1466,84.774,21.193,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,10,0.8862341078474353,0.8769968071108011,0.8048325016663966,0.884093526808306,0.8720953703338696,0.2789953052997589,16.9666,268.882,16.857,400.0,5.0,0.0001
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,1,0.8641,0.8640832536976881,0.7287329862617663,0.8645129983629242,0.8642200467822924,0.3099042773246765,4.7204,2118.478,66.308,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,1,0.9033,0.9032639667949914,0.806619069509441,0.9034201276921964,0.9031989721350124,0.2221361845731735,4.7229,2117.345,66.273,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,1,0.6513134220942786,0.6492723202720745,0.3036402363729135,0.6532832819511907,0.6503709210342272,0.6110734343528748,1.3185,2107.717,65.985,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,1,0.8053474554378713,0.8052998966706504,0.610780570818545,0.805491444488659,0.805289159827254,0.4390383064746856,7.3219,2114.761,66.103,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,1,0.7715007264927697,0.6991818624792427,0.4458397265869881,0.7705180039392974,0.6836967030924158,0.4939698874950409,13.7181,2107.148,65.898,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,1,0.7805148076390811,0.7804459161543742,0.5705327835846469,0.7844707533741848,0.7860642555376174,0.455169141292572,1.7172,2104.011,65.805,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,1,0.6290341039139391,0.6289195893542896,0.2587002911143569,0.6294691596751572,0.6292312408425533,0.6346204280853271,8.2794,2110.781,66.068,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,1,0.6198347107438017,0.6139012208657048,0.228145191127326,0.6145484949832776,0.6135986733001659,0.6477413773536682,0.7087,170.726,5.644,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,2,0.8627,0.8626952204206229,0.7256776292615643,0.8628940612770177,0.8627835763952434,0.3119877278804779,4.7026,2126.476,66.559,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,2,0.9075,0.9074703525756688,0.8149997103722718,0.90758304745411,0.907416679898636,0.2193535417318344,4.6985,2128.328,66.617,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,2,0.6513134220942786,0.6512671823225027,0.3025426306425989,0.6512625391467941,0.6512800920049939,0.6076278686523438,1.3197,2105.742,65.923,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,2,0.8076724360630329,0.8076707386219784,0.6154450811184259,0.8077371840465637,0.8077078977686637,0.4254363179206848,7.3045,2119.783,66.26,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,2,0.7708434235106898,0.7009817777258138,0.4442287909776647,0.7656895060573409,0.6856859362474107,0.4922401905059814,13.7011,2109.758,65.98,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,2,0.7832825906448935,0.7832228073061736,0.5763974120858761,0.7874343190096476,0.7889651258451014,0.4533682763576507,1.7183,2102.602,65.761,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,2,0.632295719844358,0.6322143136510204,0.265125179389025,0.6326552323905775,0.6324700116975097,0.6303372383117676,8.2445,2119.704,66.347,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,2,0.5867768595041323,0.5865226899945325,0.1811190775070962,0.5901864035087719,0.5909342177998895,0.6829450726509094,0.0657,1840.428,60.841,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,3,0.8703,0.8702897256491686,0.7405857357342067,0.870305392420972,0.8702803437368432,0.308525413274765,4.7071,2124.43,66.495,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,3,0.9124,0.9123993132106156,0.8252093046465103,0.9126393206423524,0.9125699869168526,0.2137535661458969,4.7168,2120.093,66.359,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,3,0.6567110471392588,0.656404549950544,0.3131387182498775,0.6567176767472303,0.6564211818704574,0.6130395531654358,1.318,2108.451,66.008,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,3,0.8066391113407388,0.8066112057726095,0.6133009182759112,0.8067018592650443,0.8065990676250079,0.4304360151290893,7.3027,2120.304,66.277,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,3,0.7686639452016882,0.7007694155535273,0.4388109587862745,0.758848405226854,0.6859728065372613,0.4957456290721893,13.7143,2107.734,65.917,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,3,0.7802380293384998,0.7802097258308403,0.571695900746679,0.7852949857142241,0.7864019868000272,0.4524257481098175,1.7157,2105.815,65.861,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,3,0.62949187457084,0.6289250888147242,0.2607207202643983,0.6308488153830236,0.6298737282722198,0.6312708854675293,8.2631,2114.944,66.198,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,3,0.6198347107438017,0.6153952459922609,0.2307904919845218,0.6153952459922609,0.6153952459922609,0.6475669145584106,0.0657,1841.971,60.892,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,4,0.8677,0.867699988092999,0.7354924605946019,0.8677478411153028,0.8677446194863548,0.304677277803421,4.7171,2119.94,66.354,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,4,0.9106,0.9105985695771132,0.8216752341546143,0.9108908799146404,0.9107843611443128,0.220024436712265,4.7256,2116.127,66.235,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,4,0.6534724721122706,0.6534579334691007,0.3069905050611627,0.6534802259067658,0.6535102806255926,0.6119847893714905,1.319,2106.964,65.961,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,4,0.8046370446912943,0.8046355380281959,0.6092792986168144,0.8046358246783022,0.8046434739865295,0.4370385408401489,7.3203,2115.2,66.117,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,4,0.7713969418113886,0.7028929471967346,0.4458902489583047,0.7649958135183242,0.6875672217953274,0.4900731444358825,13.742,2103.484,65.784,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,4,0.7774702463326875,0.7774698201527469,0.5689981786210546,0.784423888347939,0.7845743101560615,0.4572391510009765,1.7127,2109.537,65.978,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,4,0.6327534905012588,0.6325723768514837,0.2663457372838487,0.6333552999460521,0.632990686905536,0.630988597869873,8.2423,2120.288,66.365,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,4,0.6528925619834711,0.6522988505747127,0.3103400387997754,0.6543193001640241,0.6560254284134881,0.6457216739654541,0.0655,1846.373,61.037,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,5,0.8658,0.8656335145498679,0.732648058042371,0.8670534935404957,0.865596014204696,0.3047040104866028,4.7274,2115.321,66.21,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,5,0.9137,0.913699274210896,0.8278153152723653,0.9139439178293768,0.9138714006192682,0.2121187448501587,4.7163,2120.319,66.366,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,5,0.6505937387549479,0.648846985948851,0.3018796684230437,0.6521575019030743,0.6497319111240047,0.6150211095809937,1.3304,2088.83,65.393,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,5,0.7994704210798244,0.7989323484363469,0.6013725604518161,0.8021495362371188,0.7992301105011137,0.4316052198410034,7.3375,2110.249,65.962,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,5,0.7710855877672456,0.7025268214865623,0.4450552746975456,0.7644454878969433,0.6872542798057677,0.4906951785087585,13.7596,2100.787,65.7,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,5,0.7874342651536119,0.787429559014148,0.5881082939524277,0.7937993794285185,0.7943091354450815,0.4491839408874511,1.7079,2115.447,66.163,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,5,0.633325703822385,0.6330780749403203,0.2676718519349483,0.6340769249688354,0.6335953601541404,0.630183219909668,8.2511,2118.03,66.294,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,5,0.6528925619834711,0.6499999999999999,0.3003596052312934,0.6497252747252746,0.6506357103372029,0.6261147260665894,0.0654,1849.61,61.144,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,6,0.8645,0.8644931691006545,0.7289863554927789,0.8644936953531671,0.8644926601403469,0.3073527812957763,4.8498,2061.922,64.538,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,6,0.906,0.9059544819692732,0.8120831562544814,0.9062168026795416,0.905866429159316,0.2199951857328415,4.8538,2060.262,64.486,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,6,0.662108672184239,0.6594836040063654,0.3262683212495021,0.6652897660492153,0.6610066672537857,0.6123621463775635,1.3594,2044.213,63.997,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,6,0.8061870317747352,0.8061831829927317,0.6125117064008359,0.8062817699563969,0.8062299386374466,0.4314738512039184,7.5175,2059.74,64.384,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,6,0.771466131598976,0.6994448038142866,0.4457528457620031,0.7700101655633136,0.6839704804172759,0.4899393320083618,14.0742,2053.836,64.231,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,6,0.782729034043731,0.7827290340437311,0.5800324123043046,0.7900162061521523,0.7900162061521523,0.4516730010509491,1.7618,2050.689,64.137,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,6,0.6304646372167544,0.6304560995236728,0.2609301839887191,0.6304603553386938,0.6304698288220002,0.633693277835846,8.5682,2039.643,63.841,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,6,0.6198347107438017,0.6177197802197802,0.2368015815814517,0.617816091954023,0.6189883913764511,0.65788733959198,0.0671,1803.361,59.615,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,7,0.8646,0.8645999945839998,0.7292799510788338,0.8646389836741288,0.8646409674074029,0.3058779835700989,4.9081,2037.432,63.772,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,7,0.9037,0.9036995753151272,0.8075835437674107,0.9037746415770608,0.90380890291711,0.223935529589653,4.871,2052.977,64.258,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,7,0.6498740554156172,0.6484960478072008,0.3047011562948922,0.6538345337268681,0.6508809374562898,0.6084907054901123,1.3562,2049.092,64.149,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,7,0.7975329372255231,0.797340611596968,0.5957425833292096,0.798345348497792,0.7973979880855984,0.4318616688251495,7.5193,2059.223,64.367,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,7,0.7720196498996748,0.7012871228378387,0.447324805969635,0.7693232395297556,0.6857428664391809,0.4941054582595825,14.0937,2050.987,64.142,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,7,0.7788541378355937,0.7788508173202846,0.5734100261064167,0.7869293488866848,0.7864808526167988,0.4543603658676147,1.7764,2033.887,63.612,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,7,0.63080796520943,0.6306598230846068,0.2623535583774023,0.6313273775767976,0.631026353497836,0.6338303685188293,8.5663,2040.078,63.855,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,7,0.6363636363636364,0.6363387978142077,0.2899479277894075,0.6452552719200888,0.6446932006633499,0.6433175802230835,0.0669,1808.631,59.789,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,8,0.8647,0.8646959070511884,0.7296620888784494,0.8648812215157711,0.8647808742628389,0.3102128505706787,4.8453,2063.851,64.599,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,8,0.9069,0.906868811296215,0.8138051571886102,0.9069934676308888,0.9068117098548948,0.2242325991392135,4.8818,2048.428,64.116,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,8,0.6448362720403022,0.6447891733253974,0.2904208167429643,0.6452959402673571,0.6451249268259831,0.6114166975021362,1.3693,2029.562,63.538,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,8,0.8055412038233015,0.8055163614637559,0.6110959635475727,0.8055912586748066,0.8055047110015088,0.4319720566272735,7.5285,2056.714,64.289,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,8,0.771673700961738,0.7030730555742322,0.4466117717697324,0.7656786275727144,0.687691118124197,0.4900136888027191,14.06,2055.902,64.296,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,8,0.7760863548297814,0.7760665239979152,0.5638717558716805,0.7814730476309671,0.7823994692794448,0.461453765630722,1.7592,2053.741,64.233,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,8,0.6321812771801327,0.6320895123510486,0.2649309170766452,0.6325675762841401,0.6323634194545303,0.6302098035812378,8.4778,2061.372,64.521,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,8,0.6115702479338843,0.6088989753111891,0.2185540236179853,0.6088267543859649,0.6097291321171918,0.6364775896072388,0.0677,1787.029,59.075,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,9,0.8657,0.8656916178138677,0.7313846382107785,0.8656975196159191,0.8656871186688149,0.3038875460624695,4.8523,2060.862,64.505,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,9,0.9124,0.912399576013948,0.8249816518750486,0.9124726748375372,0.9125089778362612,0.2156771719455719,4.856,2059.316,64.457,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,9,0.645555955379633,0.6446797598638697,0.2910038059660846,0.6460195505950952,0.6449860904612165,0.6145944595336914,1.3582,2046.12,64.056,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,9,0.8064453629553087,0.8064288529819242,0.6128861328501402,0.8064668306908513,0.8064193040020342,0.4342587292194366,7.5291,2056.565,64.284,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,9,0.7705320694665467,0.6968749784345729,0.4431481723751778,0.7704046438075676,0.6815615108474372,0.4914728105068207,14.0632,2055.442,64.281,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,9,0.7744256850262939,0.7743310178580447,0.557561173374814,0.7779137321725061,0.7796501450512473,0.4532118737697601,1.7616,2050.951,64.145,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,9,0.6301785305561913,0.6300008195859734,0.2611755660438541,0.6307627187203846,0.6304130813542308,0.632622241973877,8.4798,2060.904,64.506,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,9,0.6694214876033058,0.6693989071038251,0.3520976128119208,0.6757575757575758,0.6763405196241017,0.6424763202667236,0.0671,1804.284,59.646,,4.0,3e-05
DNABERT-1 (6-mer),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,10,0.8671,0.8670314826526961,0.7355953759059336,0.8682946487146548,0.8673013977684907,0.311191588640213,4.8514,2061.257,64.517,200.0,4.0,3e-05
DNABERT-1 (6-mer),demo_human_or_worm,Demo,Genomic Benchmark,10,0.9028,0.90274674800934,0.8057202404796727,0.9030714810542588,0.9026488702578492,0.2299861311912536,4.8574,2058.725,64.438,200.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,10,0.6559913637999281,0.6536806220370126,0.3134321040794887,0.6584776659281839,0.65497401998622,0.6065205335617065,1.3556,2049.993,64.178,500.0,4.0,3e-05
DNABERT-1 (6-mer),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,10,0.8048953758718678,0.8048687123363718,0.609808674973346,0.8049517677374562,0.8048569146128881,0.4272516667842865,7.5055,2063.009,64.486,269.0,4.0,3e-05
DNABERT-1 (6-mer),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,10,0.7698747664844668,0.7040057335996197,0.4424707569750317,0.7587509697529927,0.6891590695920409,0.4913970232009887,14.1134,2048.119,64.052,401.0,4.0,3e-05
DNABERT-1 (6-mer),human_nontata_promoters,Regulatory (human),Genomic Benchmark,10,0.7830058123443122,0.7829936934231412,0.5783700780534231,0.7887994373808598,0.7895711555233906,0.4539409875869751,1.76,2052.826,64.204,251.0,4.0,3e-05
DNABERT-1 (6-mer),human_ocr_ensembl,,Genomic Benchmark,10,0.6285763332570382,0.6284264424626141,0.2578872652332464,0.6290923883430539,0.6287950483043745,0.631685197353363,8.5204,2051.074,64.199,315.0,4.0,3e-05
DNABERT-1 (6-mer),dummy_mouse_enhancers,Dummy,Genomic Benchmark,10,0.5454545454545454,0.5409395047251155,0.0819537547062229,0.5409090909090909,0.541044776119403,0.6654506921768188,0.0671,1804.021,59.637,,4.0,3e-05
DNABERT-2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,1,0.8962,0.8961994021085562,0.7925571962901405,0.89629648032192,0.896260716775122,0.2522896528244018,8.311,1203.223,75.201,200.0,4.0,3e-05
DNABERT-2,demo_human_or_worm,Demo,Genomic Benchmark,1,0.9272,0.9271895152902018,0.8543791047760959,0.9271875015877212,0.92719160319822,0.1813807189464569,10.1269,987.47,61.717,200.0,4.0,3e-05
DNABERT-2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,1,0.6509535804246132,0.6493659103585492,0.3074367587712691,0.6554292536073912,0.6520263374656147,0.6124274134635925,2.1575,1288.064,80.649,500.0,4.0,3e-05
DNABERT-2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,1,0.8327305605786618,0.8326766244359929,0.6662345449813865,0.8333926350404821,0.8328421373740442,0.3876717984676361,13.7097,1129.421,70.607,269.0,4.0,3e-05
DNABERT-2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,1,0.775202380128693,0.7044374882868576,0.4560373909634279,0.7761190329695911,0.6882975068035551,0.4842934906482696,29.6198,975.902,61.007,401.0,4.0,3e-05
DNABERT-2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,1,0.8184334348187102,0.8184217364870165,0.6547671464263761,0.8279370016968529,0.8268310786988068,0.413986474275589,2.8177,1282.252,80.207,251.0,4.0,3e-05
DNABERT-2,human_ocr_ensembl,,Genomic Benchmark,1,0.6402494850080109,0.6395767832082156,0.2826024231921675,0.64193778198446,0.6406674961336736,0.6229650378227234,15.4558,1130.709,70.718,315.0,4.0,3e-05
DNABERT-2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,1,0.743801652892562,0.7426768196473899,0.4879128156506654,0.7426189174412248,0.7453012714206744,0.5543838143348694,0.7748,156.163,10.325,,4.0,3e-05
DNABERT-2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,2,0.8904,0.8903831453124232,0.7808182342745128,0.8904614137943466,0.8903568274845468,0.2646998465061188,8.2895,1206.352,75.397,200.0,4.0,3e-05
DNABERT-2,demo_human_or_worm,Demo,Genomic Benchmark,2,0.9273,0.9272889995527424,0.8545780176566576,0.927290060119644,0.9272879575396002,0.1850927919149398,8.2275,1215.435,75.965,200.0,4.0,3e-05
DNABERT-2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,2,0.6617488305145736,0.6572323082817658,0.3282194694239403,0.6680436282258109,0.6602679334621542,0.618553102016449,2.2044,1260.659,78.933,500.0,4.0,3e-05
DNABERT-2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,2,0.825691035908034,0.825550808897597,0.6529470546334284,0.8270934153831313,0.8258548140254434,0.3988544642925262,13.3816,1157.108,72.338,269.0,4.0,3e-05
