directory_name,model,lr,benchmark,task,seed,accuracy,mcc,f1,precision,recall,runtime,replicate_number,sequence_length,epoch,source_file
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_notata_seed17/results/GPT_3e-5_prom_core_notata_seed17,GPT,3e-05,GUE,prom_core_notata,17.0,0.8255134727718109,0.6518207577172912,0.8253831188637094,0.8263609928332594,0.8254603870568973,4.1608,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2-500m-ms_1e-4_prom_core_notata_seed99/results/NTv2__1e-4_prom_core_notata_seed99,NTv2,0.0001,GUE,prom_core_notata,99.0,0.7878273977765216,0.5761472363945663,0.7877096230352147,0.788365570470238,0.7877819615079154,9.3854,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2-500m-ms_1e-4_prom_core_notata_seed99/nt_NTv2-500m-ms_1e-4_prom_core_notata_seed99/results/NTv2__1e-4_prom_core_notata_seed99,NTv2,0.0001,GUE,prom_core_notata,99.0,0.7770868664028642,0.5554134349558011,0.7768789578365629,0.7782610623746793,0.777153476933495,12.2086,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed7/results/NTv2_1e-4_prom_core_notata_seed7,NTv2,0.0001,GUE,prom_core_notata,7.0,0.7866968155266629,0.5737354667415299,0.7866100707567276,0.7870772149810262,0.7866584046202318,9.219,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed1525/results/NTv2_1e-4_prom_core_notata_seed1525,NTv2,0.0001,GUE,prom_core_notata,1525.0,0.7970604861503674,0.5941260321477814,0.7970548368249432,0.7970730578664526,0.7970529746207659,9.1515,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed15/results/NTv2_1e-4_prom_core_notata_seed15,NTv2,0.0001,GUE,prom_core_notata,15.0,0.78631995477671,0.5733267355468433,0.7862195705562967,0.7869587913941167,0.7863682482908756,9.75,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed18/results/NTv2_1e-4_prom_core_notata_seed18,NTv2,0.0001,GUE,prom_core_notata,18.0,0.7885811192764274,0.5798634729021113,0.7881442251394783,0.7911902783547985,0.7886786340411462,9.4085,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed1/results/NTv2_1e-4_prom_core_notata_seed1,NTv2,0.0001,GUE,prom_core_notata,1.0,0.7887695496514038,0.5775989439716024,0.7887476775335883,0.7888471040858339,0.7887518477405017,9.8534,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_notata_seed9/results/NTv2_1e-4_prom_core_notata_seed9,NTv2,0.0001,GUE,prom_core_notata,9.0,0.7882042585264745,0.5769199483159094,0.7880828986092145,0.7887622219375774,0.7881580427414618,9.8204,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed86,DNABERT,0.0001,GUE,prom_core_tata,86.0,0.8531810766721044,0.7087035960111302,0.8530398925968545,0.8552150192554557,0.8534906745017885,0.4128,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed3,DNABERT,0.0001,GUE,prom_core_tata,3.0,0.8972267536704731,0.7957568058000218,0.8971873544093178,0.8983111424060086,0.8974461335377277,0.4387,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed85,DNABERT,0.0001,GUE,prom_core_tata,85.0,0.8858075040783034,0.772071456689413,0.8857999063191961,0.8861385084038089,0.885932975642991,0.4434,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed83,DNABERT,0.0001,GUE,prom_core_tata,83.0,0.8939641109298532,0.7879349325413418,0.8939460480962457,0.8940178039015249,0.8939171350706865,0.4008,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_prom_core_tata_seed17,DNABERT,0.0001,GUE,prom_core_tata,17.0,0.8776508972267537,0.7558438429314128,0.8776391746266631,0.8780547565782466,0.8777891330267416,0.3989,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed222/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed222,DNABERT2,3e-05,GUE,prom_core_tata,222.0,0.8792822185970636,0.7606496268101411,0.8791893043570895,0.8810842008507727,0.8795669391926417,0.5048,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed17/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed17,DNABERT2,3e-05,GUE,prom_core_tata,17.0,0.8776508972267537,0.7584057627090564,0.8774931052400176,0.880407533586167,0.8780020439448135,0.5133,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed223/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed223,DNABERT2,3e-05,GUE,prom_core_tata,223.0,0.8743882544861338,0.7510287282458632,0.8742798545725738,0.8763446034088236,0.874685956395844,0.6048,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed54/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed54,DNABERT2,3e-05,GUE,prom_core_tata,54.0,0.8792822185970636,0.7653375427591225,0.8788873937374513,0.8855526497795453,0.8798064639754726,0.5209,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed84/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed84,DNABERT2,3e-05,GUE,prom_core_tata,84.0,0.8482871125611745,0.7093519606849362,0.8471874874351655,0.860407597942224,0.8490355135411344,0.6969,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed18/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed18,DNABERT2,3e-05,GUE,prom_core_tata,18.0,0.8450244698205547,0.6901613864758985,0.8450244698205546,0.8450806932379493,0.8450806932379493,0.4948,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed3/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed3,DNABERT2,3e-05,GUE,prom_core_tata,3.0,0.8841761827079935,0.7702746771365702,0.8840972216674257,0.8858279914529914,0.8844479219894397,0.6402,,,10.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_tata_seed18/results/GPT_3e-5_prom_core_tata_seed18,GPT,3e-05,GUE,prom_core_tata,18.0,0.8270799347471451,0.6642184492014281,0.8260573937252382,0.8365157609408473,0.8277603900528019,0.4646,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_tata_seed19/results/GPT_3e-5_prom_core_tata_seed19,GPT,3e-05,GUE,prom_core_tata,19.0,0.8384991843393148,0.6822750345831704,0.8380578793579634,0.8433079610143177,0.8389807954351899,0.4742,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_tata_seed17/results/GPT_3e-5_prom_core_tata_seed17,GPT,3e-05,GUE,prom_core_tata,17.0,0.8156606851549756,0.6374156370330684,0.8150227119178152,0.8212416179969717,0.8161940044285471,0.4895,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_core_tata_seed1/results/GPT_3e-5_prom_core_tata_seed1,GPT,3e-05,GUE,prom_core_tata,1.0,0.8450244698205547,0.6948541943740779,0.8446523985712342,0.8493852679628793,0.8454799012093339,0.5477,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed7/results/NTv2_1e-4_prom_core_tata_seed7,NTv2,0.0001,GUE,prom_core_tata,7.0,0.7879282218597063,0.5886574825288109,0.7860785998067219,0.8000265480852193,0.7887391415431784,1.1002,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed18/results/NTv2_1e-4_prom_core_tata_seed18,NTv2,0.0001,GUE,prom_core_tata,18.0,0.8564437194127243,0.714878380860873,0.8563332268030255,0.8581528825805348,0.856726920456481,1.1222,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed1/results/NTv2_1e-4_prom_core_tata_seed1,NTv2,0.0001,GUE,prom_core_tata,1.0,0.8809135399673735,0.762232881343952,0.8808323546721418,0.881473976109215,0.8807592403338442,1.1213,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed15/results/NTv2_1e-4_prom_core_tata_seed15,NTv2,0.0001,GUE,prom_core_tata,15.0,0.866231647634584,0.7324794103735206,0.8662028065841868,0.8663099041533546,0.8661695196729688,1.1168,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed9/results/NTv2_1e-4_prom_core_tata_seed9,NTv2,0.0001,GUE,prom_core_tata,9.0,0.8858075040783034,0.7717841444111597,0.8858072001873496,0.8859043968913021,0.885879747913473,1.296,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_core_tata_seed1525/results/NTv2_1e-4_prom_core_tata_seed1525,NTv2,0.0001,GUE,prom_core_tata,1525.0,0.8809135399673735,0.7619656970368671,0.8808678868552413,0.8811533052039381,0.8808124680633623,1.1159,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_all_seed77/results/DNABERT1_6_3e-5_promoter_all_seed77,DNABERT,3e-05,NTv2,promoter_all,77.0,0.8623737373737373,0.7252679696902115,0.8623243530306727,0.8628944192194954,0.8623737373737373,3.0721,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/DNABERT1_6_3e-5_promoter_all_seed42,DNABERT,3e-05,NTv2,promoter_all,42.0,0.8667929292929293,0.7337549098941496,0.8667775843671413,0.866962000079748,0.8667929292929293,3.4661,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_all_seed73/results/DNABERT1_6_3e-5_promoter_all_seed73,DNABERT,3e-05,NTv2,promoter_all,73.0,0.8623737373737373,0.7247497855797272,0.8623735179661483,0.8623760482096738,0.8623737373737375,3.2427,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_all_seed89/results/DNABERT2__3e-5_promoter_all_seed89,DNABERT2,3e-05,NTv2,promoter_all,89.0,0.8825757575757576,0.7651612739280858,0.8825750087682939,0.8825855164145602,0.8825757575757576,1.428,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_all_seed43/results/DNABERT2__3e-5_promoter_all_seed43,DNABERT2,3e-05,NTv2,promoter_all,43.0,0.8718434343434344,0.7448902073410634,0.8717399186527809,0.8730477465417225,0.8718434343434344,1.4183,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_all_seed17/results/DNABERT2__3e-5_promoter_all_seed17,DNABERT2,3e-05,NTv2,promoter_all,17.0,0.8806818181818182,0.7625955772948407,0.8805854415043133,0.8819147557973831,0.8806818181818181,1.4737,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_all_seed26/results/GTP_3e-5_promoter_all_seed26,GPT,3e-05,NTv2,promoter_all,26.0,0.8598484848484849,0.7197061487442391,0.8598475911105443,0.8598576639542892,0.8598484848484849,2.842,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_all_seed42,GPT,3e-05,NTv2,promoter_all,42.0,0.8522727272727273,0.7049254046392642,0.8522329152680216,0.8526527798170409,0.8522727272727273,2.7726,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_all_seed77/results/GTP_3e-5_promoter_all_seed77,GPT,3e-05,NTv2,promoter_all,77.0,0.8428030303030303,0.6860661341513589,0.8427503224404607,0.8432632582136991,0.8428030303030303,2.8733,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed17/results/NTv2-500m-ms_1e-4_promoter_all_seed17,NTv2,0.0001,NTv2,promoter_all,17.0,0.8939393939393939,0.7880396122911343,0.8939285714285714,0.8941002347657446,0.893939393939394,5.573,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed42/results/NTv2-500m-ms_1e-4_promoter_all_seed42,NTv2,0.0001,NTv2,promoter_all,42.0,0.8857323232323232,0.7717359799117163,0.8857122356359983,0.8860037043950206,0.8857323232323233,5.3638,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_all_seed89/results/NTv2-500m-ms_1e-4_promoter_all_seed89,NTv2,0.0001,NTv2,promoter_all,89.0,0.8970959595959596,0.7942229409659693,0.8970939499172381,0.8971269819758775,0.8970959595959596,6.0676,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_no_tata_seed77/results/DNABERT1_6_3e-5_promoter_no_tata_seed77,DNABERT,3e-05,NTv2,promoter_no_tata,77.0,0.8731778425655977,0.7463588571107409,0.873177573072387,0.8731810145518836,0.8731778425655976,2.6628,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/DNABERT1_6_3e-5_promoter_no_tata_seed42,DNABERT,3e-05,NTv2,promoter_no_tata,42.0,0.8680758017492711,0.7364341215417968,0.8680504967261293,0.8683583740044871,0.8680758017492711,3.0068,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_no_tata_seed73/results/DNABERT1_6_3e-5_promoter_no_tata_seed73,DNABERT,3e-05,NTv2,promoter_no_tata,73.0,0.8666180758017493,0.7367585295675555,0.8662992339827307,0.8701489143050845,0.8666180758017492,2.8121,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_no_tata_seed17/results/DNABERT2__3e-5_promoter_no_tata_seed17,DNABERT2,3e-05,NTv2,promoter_no_tata,17.0,0.8841107871720116,0.7688172923585235,0.8840658888053337,0.8847067361615095,0.8841107871720116,1.2214,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_no_tata_seed89/results/DNABERT2__3e-5_promoter_no_tata_seed89,DNABERT2,3e-05,NTv2,promoter_no_tata,89.0,0.8782798833819242,0.7584971829111544,0.8781244298485679,0.8802197802197802,0.8782798833819242,1.2277,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_no_tata_seed43/results/DNABERT2__3e-5_promoter_no_tata_seed43,DNABERT2,3e-05,NTv2,promoter_no_tata,43.0,0.8782798833819242,0.7565670013510186,0.8782793014144366,0.8782871180036849,0.8782798833819242,1.2266,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_no_tata_seed26/results/GTP_3e-5_promoter_no_tata_seed26,GPT,3e-05,NTv2,promoter_no_tata,26.0,0.8702623906705539,0.7409783914793278,0.8702226794657053,0.8707161397387345,0.870262390670554,2.5391,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_no_tata_seed42,GPT,3e-05,NTv2,promoter_no_tata,42.0,0.8702623906705539,0.7411424001151408,0.8702083333333333,0.8708802670004172,0.870262390670554,2.5183,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_no_tata_seed77/results/GTP_3e-5_promoter_no_tata_seed77,GPT,3e-05,NTv2,promoter_no_tata,77.0,0.8658892128279884,0.7317815356827968,0.8658889278466622,0.865892322861417,0.8658892128279883,2.5533,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed32/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed32,NTv2,0.0001,NTv2,promoter_no_tata,32.0,0.9001457725947521,0.8011099330231772,0.9000947686936962,0.900964578875084,0.9001457725947521,4.7076,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed89/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed89,NTv2,0.0001,NTv2,promoter_no_tata,89.0,0.8957725947521866,0.793409530936401,0.8956501389498319,0.8976391317436223,0.8957725947521866,4.5113,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed42/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed42,NTv2,0.0001,NTv2,promoter_no_tata,42.0,0.892128279883382,0.7846601684033907,0.8921005366916415,0.8925319923762849,0.892128279883382,4.5741,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_no_tata_seed17/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed17,NTv2,0.0001,NTv2,promoter_no_tata,17.0,0.8965014577259475,0.7942223671884288,0.8964220017650749,0.8977218470772799,0.8965014577259476,4.511,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_promoter_no_tata_seed99/results/NTv2-500m-ms_1e-4_promoter_no_tata_seed99,NTv2,0.0001,NTv2,promoter_no_tata,99.0,0.8943148688046647,0.7897793387426135,0.8942379513188359,0.8954653078360794,0.8943148688046647,6.3849,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_tata_seed77/results/DNABERT1_6_3e-5_promoter_tata_seed77,DNABERT,3e-05,NTv2,promoter_tata,77.0,0.9386792452830188,0.8792778430859695,0.9386123176300256,0.9406006972378652,0.9386792452830188,0.4197,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/DNABERT1_6_3e-5_promoter_tata_seed42,DNABERT,3e-05,NTv2,promoter_tata,42.0,0.929245283018868,0.8585287712653215,0.9292437086976836,0.9292834890965732,0.929245283018868,0.4736,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/NTv2/dnabert1_6_3e-5_promoter_tata_seed73/results/DNABERT1_6_3e-5_promoter_tata_seed73,DNABERT,3e-05,NTv2,promoter_tata,73.0,0.8820754716981132,0.7644571686012321,0.8820518526760877,0.8823817582613342,0.8820754716981132,0.4478,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_tata_seed17/results/DNABERT2__3e-5_promoter_tata_seed17,DNABERT2,3e-05,NTv2,promoter_tata,17.0,0.929245283018868,0.8616018147240716,0.9291175356084078,0.9323621694307486,0.929245283018868,0.2026,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_tata_seed89/results/DNABERT2__3e-5_promoter_tata_seed89,DNABERT2,3e-05,NTv2,promoter_tata,89.0,0.9245283018867924,0.8528602990262663,0.9243600035679244,0.9283405172413792,0.9245283018867924,0.206,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/NTv2/DNABERT2__3e-5_promoter_tata_seed43/results/DNABERT2__3e-5_promoter_tata_seed43,DNABERT2,3e-05,NTv2,promoter_tata,43.0,0.929245283018868,0.8585287712653215,0.9292437086976836,0.9292834890965732,0.929245283018868,0.2044,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_tata_seed77/results/GTP_3e-5_promoter_tata_seed77,GPT,3e-05,NTv2,promoter_tata,77.0,0.910377358490566,0.8252100701754846,0.9101354215469736,0.9148448043184884,0.910377358490566,0.3944,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_tata_seed26/results/GTP_3e-5_promoter_tata_seed26,GPT,3e-05,NTv2,promoter_tata,26.0,0.8490566037735849,0.704282963554865,0.8483954590149281,0.8552536231884058,0.8490566037735849,0.3941,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/NTv2/GTP_3e-5_promoter_tata_seed42,GPT,3e-05,NTv2,promoter_tata,42.0,0.910377358490566,0.8210836255346567,0.9103594080338266,0.910706332947359,0.910377358490566,0.3847,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/gue_NTv2-500m-ms_1e-4_promoter_tata_seed99/results/NTv2-500m-ms_1e-4_promoter_tata_seed99,NTv2,0.0001,NTv2,promoter_tata,99.0,0.9245283018867924,0.8492077756084468,0.9245215843346684,0.9246794871794872,0.9245283018867924,1.0419,,,3.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/NTv2/nt_NTv2-500m-ms_1e-4_promoter_tata_seed89/results/NTv2-500m-ms_1e-4_promoter_tata_seed89,NTv2,0.0001,NTv2,promoter_tata,89.0,0.9481132075471698,0.8972251299009659,0.9480843295710056,0.949112478815449,0.94811320754717,0.773,,,3.0,combined_results_orig_07.21.2025.csv
